trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
19,False,"{'a': 0.5, 'e': 0.002770083102493075}",20,8,-20.129834242623538,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
20,False,"{'a': 0.5, 'e': 0.0025}",20,0,26.51001000752198,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
21,False,"{'a': 0.5, 'e': 0.0022675736961451248}",20,12,13.271509738036691,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
22,False,"{'a': 0.5, 'e': 0.002066115702479339}",25,12,20.53506067576508,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
23,False,"{'a': 0.5, 'e': 0.001890359168241966}",25,3,28.047483905765343,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
24,False,"{'a': 0.5, 'e': 0.001736111111111111}",20,0,2.0247726114848486,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
25,False,"{'a': 0.5, 'e': 0.0016}",20,14,7.340994132964949,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
26,False,"{'a': 0.5, 'e': 0.0014792899408284023}",25,0,37.12860484473766,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
27,False,"{'a': 0.5, 'e': 0.0013717421124828531}",25,0,18.426333768242028,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
28,False,"{'a': 0.5, 'e': 0.0012755102040816326}",20,12,9.438105777475656,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
29,False,"{'a': 0.5, 'e': 0.0011890606420927466}",20,0,26.96861809183324,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
30,False,"{'a': 0.5, 'e': 0.0011111111111111111}",30,13,1.139362578783646,"{0: 16, 1: 0, 2: 0, 3: 1, 4: 0}",1
31,False,"{'a': 0.5, 'e': 0.001040582726326743}",25,20,8.99698159640134,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
32,False,"{'a': 0.5, 'e': 0.0009765625}",20,9,16.005352781879264,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
33,False,"{'a': 0.5, 'e': 0.0009182736455463728}",20,0,26.314216438280464,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
34,False,"{'a': 0.5, 'e': 0.0008650519031141869}",20,0,26.05005382899181,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
35,False,"{'a': 0.5, 'e': 0.0008163265306122449}",25,0,32.761930511840326,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
36,False,"{'a': 0.5, 'e': 0.0007716049382716049}",30,0,-13.782903397283757,"{0: 28, 1: 1, 2: 0, 3: 0, 4: 1}",0
37,False,"{'a': 0.5, 'e': 0.0007304601899196494}",20,0,-35.72372534461541,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",1
38,False,"{'a': 0.5, 'e': 0.0006925207756232687}",25,0,34.19205942856238,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
39,False,"{'a': 0.5, 'e': 0.0006574621959237344}",25,0,30.96858164596558,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
40,False,"{'a': 0.5, 'e': 0.000625}",30,0,27.081014451196943,"{0: 28, 1: 1, 2: 1, 3: 0, 4: 0}",0
41,False,"{'a': 0.5, 'e': 0.000594883997620464}",25,0,3.472569476170758,"{0: 24, 1: 0, 2: 0, 3: 1, 4: 0}",0
42,False,"{'a': 0.5, 'e': 0.0005668934240362812}",30,16,19.847169110648274,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
43,False,"{'a': 0.5, 'e': 0.0005408328826392645}",35,0,37.1722779353126,"{0: 35, 1: 0, 2: 0, 3: 0, 4: 0}",0
44,False,"{'a': 0.5, 'e': 0.0005165289256198347}",25,20,6.552023468561242,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
45,False,"{'a': 0.5, 'e': 0.0004938271604938272}",20,0,23.182136589986403,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
46,False,"{'a': 0.5, 'e': 0.0004725897920604915}",20,0,22.060995067823328,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
47,False,"{'a': 0.5, 'e': 0.0004526935264825713}",20,14,7.85078069467871,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
48,False,"{'a': 0.5, 'e': 0.00043402777777777775}",25,10,22.1568717776404,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
49,False,"{'a': 0.5, 'e': 0.00041649312786339027}",30,0,-1.0517235816149346,"{0: 29, 1: 0, 2: 0, 3: 0, 4: 1}",0
50,False,"{'a': 0.5, 'e': 0.0004}",25,0,37.62073631226212,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
